row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
16936,16935,0100001000100111,2.00000000,0.00000000,6,2.00000000
16937,16936,0100001000101000,4.00000000,0.00000000,4,4.00000000
16938,16937,0100001000101001,3.00000000,0.00000000,5,3.00000000
16939,16938,0100001000101010,3.00000000,0.00000000,5,3.00000000
16940,16939,0100001000101011,2.00000000,0.00000000,6,2.00000000
16941,16940,0100001000101100,3.00000000,0.00000000,5,3.00000000
16942,16941,0100001000101101,2.00000000,0.00000000,6,2.00000000
16943,16942,0100001000101110,2.00000000,0.00000000,6,2.00000000
16944,16943,0100001000101111,1.00000000,0.00000000,7,1.00000000
16945,16944,0100001000110000,4.00000000,0.00000000,4,4.00000000
16946,16945,0100001000110001,3.00000000,0.00000000,5,3.00000000
16947,16946,0100001000110010,3.00000000,0.00000000,5,3.00000000
16948,16947,0100001000110011,2.00000000,0.00000000,6,2.00000000
16949,16948,0100001000110100,3.00000000,0.00000000,5,3.00000000
16950,16949,0100001000110101,2.00000000,0.00000000,6,2.00000000
16951,16950,0100001000110110,2.00000000,0.00000000,6,2.00000000
16952,16951,0100001000110111,1.00000000,0.00000000,7,1.00000000
16953,16952,0100001000111000,3.00000000,0.00000000,5,3.00000000
16954,16953,0100001000111001,2.00000000,0.00000000,6,2.00000000
16955,16954,0100001000111010,2.00000000,0.00000000,6,2.00000000
16956,16955,0100001000111011,1.00000000,0.00000000,7,1.00000000
16957,16956,0100001000111100,2.00000000,0.00000000,6,2.00000000
16958,16957,0100001000111101,1.00000000,0.00000000,7,1.00000000
16959,16958,0100001000111110,1.00000000,0.00000000,7,1.00000000
16960,16959,0100001000111111,0.00000000,0.00000000,8,0.00000000
16961,16960,0100001001000000,3.00000000,0.00000000,3,3.00000000
16962,16961,0100001001000001,4.00000000,0.00000000,4,4.00000000
16963,16962,0100001001000010,4.00000000,0.00000000,4,4.00000000
16964,16963,0100001001000011,3.00000000,0.00000000,5,3.00000000
16965,16964,0100001001000100,4.00000000,0.00000000,4,4.00000000
16966,16965,0100001001000101,3.00000000,0.00000000,5,3.00000000
16967,16966,0100001001000110,3.00000000,0.00000000,5,3.00000000
16968,16967,0100001001000111,2.00000000,0.00000000,6,2.00000000
16969,16968,0100001001001000,4.00000000,0.00000000,4,4.00000000
16970,16969,0100001001001001,3.00000000,0.00000000,5,3.00000000
16971,16970,0100001001001010,3.00000000,0.00000000,5,3.00000000
16972,16971,0100001001001011,2.00000000,0.00000000,6,2.00000000
16973,16972,0100001001001100,3.00000000,0.00000000,5,3.00000000
16974,16973,0100001001001101,2.00000000,0.00000000,6,2.00000000
16975,16974,0100001001001110,2.00000000,0.00000000,6,2.00000000
16976,16975,0100001001001111,1.00000000,0.00000000,7,1.00000000
16977,16976,0100001001010000,4.00000000,0.00000000,4,4.00000000
16978,16977,0100001001010001,3.00000000,0.00000000,5,3.00000000
16979,16978,0100001001010010,3.00000000,0.00000000,5,3.00000000
16980,16979,0100001001010011,2.00000000,0.00000000,6,2.00000000
16981,16980,0100001001010100,3.00000000,0.00000000,5,3.00000000
16982,16981,0100001001010101,2.00000000,0.00000000,6,2.00000000
16983,16982,0100001001010110,2.00000000,0.00000000,6,2.00000000
16984,16983,0100001001010111,1.00000000,0.00000000,7,1.00000000
16985,16984,0100001001011000,3.00000000,0.00000000,5,3.00000000
16986,16985,0100001001011001,2.00000000,0.00000000,6,2.00000000
16987,16986,0100001001011010,2.00000000,0.00000000,6,2.00000000
16988,16987,0100001001011011,1.00000000,0.00000000,7,1.00000000
16989,16988,0100001001011100,2.00000000,0.00000000,6,2.00000000
16990,16989,0100001001011101,1.00000000,0.00000000,7,1.00000000
16991,16990,0100001001011110,1.00000000,0.00000000,7,1.00000000
16992,16991,0100001001011111,0.00000000,0.00000000,8,0.00000000
16993,16992,0100001001100000,4.00000000,0.00000000,4,4.00000000
16994,16993,0100001001100001,3.00000000,0.00000000,5,3.00000000
16995,16994,0100001001100010,3.00000000,0.00000000,5,3.00000000
16996,16995,0100001001100011,2.00000000,0.00000000,6,2.00000000
16997,16996,0100001001100100,3.00000000,0.00000000,5,3.00000000
16998,16997,0100001001100101,2.00000000,0.00000000,6,2.00000000
16999,16998,0100001001100110,2.00000000,0.00000000,6,2.00000000
17000,16999,0100001001100111,1.00000000,0.00000000,7,1.00000000
17001,17000,0100001001101000,3.00000000,0.00000000,5,3.00000000
17002,17001,0100001001101001,2.00000000,0.00000000,6,2.00000000
17003,17002,0100001001101010,2.00000000,0.00000000,6,2.00000000
17004,17003,0100001001101011,1.00000000,0.00000000,7,1.00000000
17005,17004,0100001001101100,2.00000000,0.00000000,6,2.00000000
17006,17005,0100001001101101,1.00000000,0.00000000,7,1.00000000
17007,17006,0100001001101110,1.00000000,0.00000000,7,1.00000000
17008,17007,0100001001101111,0.00000000,0.00000000,8,0.00000000
17009,17008,0100001001110000,3.00000000,0.00000000,5,3.00000000
17010,17009,0100001001110001,2.00000000,0.00000000,6,2.00000000
17011,17010,0100001001110010,2.00000000,0.00000000,6,2.00000000
17012,17011,0100001001110011,1.00000000,0.00000000,7,1.00000000
17013,17012,0100001001110100,2.00000000,0.00000000,6,2.00000000
17014,17013,0100001001110101,1.00000000,0.00000000,7,1.00000000
17015,17014,0100001001110110,1.00000000,0.00000000,7,1.00000000
17016,17015,0100001001110111,0.00000000,0.00000000,8,0.00000000
17017,17016,0100001001111000,2.00000000,0.00000000,6,2.00000000
17018,17017,0100001001111001,1.00000000,0.00000000,7,1.00000000
17019,17018,0100001001111010,1.00000000,0.00000000,7,1.00000000
17020,17019,0100001001111011,0.00000000,0.00000000,8,0.00000000
17021,17020,0100001001111100,1.00000000,0.00000000,7,1.00000000
17022,17021,0100001001111101,0.00000000,0.00000000,8,0.00000000
17023,17022,0100001001111110,0.00000000,0.00000000,8,0.00000000
17024,17023,0100001001111111,1.00000000,0.00000000,9,1.00000000
17025,17024,0100001010000000,3.00000000,0.00000000,3,3.00000000
17026,17025,0100001010000001,4.00000000,0.00000000,4,4.00000000
17027,17026,0100001010000010,4.00000000,0.00000000,4,4.00000000
17028,17027,0100001010000011,3.00000000,0.00000000,5,3.00000000
17029,17028,0100001010000100,4.00000000,0.00000000,4,4.00000000
17030,17029,0100001010000101,3.00000000,0.00000000,5,3.00000000
17031,17030,0100001010000110,3.00000000,0.00000000,5,3.00000000
17032,17031,0100001010000111,2.00000000,0.00000000,6,2.00000000
17033,17032,0100001010001000,4.00000000,0.00000000,4,4.00000000
17034,17033,0100001010001001,3.00000000,0.00000000,5,3.00000000
17035,17034,0100001010001010,3.00000000,0.00000000,5,3.00000000
17036,17035,0100001010001011,2.00000000,0.00000000,6,2.00000000
17037,17036,0100001010001100,3.00000000,0.00000000,5,3.00000000
17038,17037,0100001010001101,2.00000000,0.00000000,6,2.00000000
17039,17038,0100001010001110,2.00000000,0.00000000,6,2.00000000
17040,17039,0100001010001111,1.00000000,0.00000000,7,1.00000000
17041,17040,0100001010010000,4.00000000,0.00000000,4,4.00000000
17042,17041,0100001010010001,3.00000000,0.00000000,5,3.00000000
17043,17042,0100001010010010,3.00000000,0.00000000,5,3.00000000
17044,17043,0100001010010011,2.00000000,0.00000000,6,2.00000000
17045,17044,0100001010010100,3.00000000,0.00000000,5,3.00000000
17046,17045,0100001010010101,2.00000000,0.00000000,6,2.00000000
17047,17046,0100001010010110,2.00000000,0.00000000,6,2.00000000
17048,17047,0100001010010111,1.00000000,0.00000000,7,1.00000000
17049,17048,0100001010011000,3.00000000,0.00000000,5,3.00000000
17050,17049,0100001010011001,2.00000000,0.00000000,6,2.00000000
17051,17050,0100001010011010,2.00000000,0.00000000,6,2.00000000
17052,17051,0100001010011011,1.00000000,0.00000000,7,1.00000000
17053,17052,0100001010011100,2.00000000,0.00000000,6,2.00000000
17054,17053,0100001010011101,1.00000000,0.00000000,7,1.00000000
17055,17054,0100001010011110,1.00000000,0.00000000,7,1.00000000
17056,17055,0100001010011111,0.00000000,0.00000000,8,0.00000000
17057,17056,0100001010100000,4.00000000,0.00000000,4,4.00000000
17058,17057,0100001010100001,3.00000000,0.00000000,5,3.00000000
17059,17058,0100001010100010,3.00000000,0.00000000,5,3.00000000
17060,17059,0100001010100011,2.00000000,0.00000000,6,2.00000000
17061,17060,0100001010100100,3.00000000,0.00000000,5,3.00000000
17062,17061,0100001010100101,2.00000000,0.00000000,6,2.00000000
17063,17062,0100001010100110,2.00000000,0.00000000,6,2.00000000
17064,17063,0100001010100111,1.00000000,0.00000000,7,1.00000000
17065,17064,0100001010101000,3.00000000,0.00000000,5,3.00000000
17066,17065,0100001010101001,2.00000000,0.00000000,6,2.00000000
17067,17066,0100001010101010,2.00000000,0.00000000,6,2.00000000
17068,17067,0100001010101011,1.00000000,0.00000000,7,1.00000000
17069,17068,0100001010101100,2.00000000,0.00000000,6,2.00000000
17070,17069,0100001010101101,1.00000000,0.00000000,7,1.00000000
17071,17070,0100001010101110,1.00000000,0.00000000,7,1.00000000
17072,17071,0100001010101111,0.00000000,0.00000000,8,0.00000000
17073,17072,0100001010110000,3.00000000,0.00000000,5,3.00000000
17074,17073,0100001010110001,2.00000000,0.00000000,6,2.00000000
17075,17074,0100001010110010,2.00000000,0.00000000,6,2.00000000
17076,17075,0100001010110011,1.00000000,0.00000000,7,1.00000000
17077,17076,0100001010110100,2.00000000,0.00000000,6,2.00000000
17078,17077,0100001010110101,1.00000000,0.00000000,7,1.00000000
17079,17078,0100001010110110,1.00000000,0.00000000,7,1.00000000
17080,17079,0100001010110111,0.00000000,0.00000000,8,0.00000000
17081,17080,0100001010111000,2.00000000,0.00000000,6,2.00000000
17082,17081,0100001010111001,1.00000000,0.00000000,7,1.00000000
17083,17082,0100001010111010,1.00000000,0.00000000,7,1.00000000
17084,17083,0100001010111011,0.00000000,0.00000000,8,0.00000000
17085,17084,0100001010111100,1.00000000,0.00000000,7,1.00000000
17086,17085,0100001010111101,0.00000000,0.00000000,8,0.00000000
17087,17086,0100001010111110,0.00000000,0.00000000,8,0.00000000
17088,17087,0100001010111111,1.00000000,0.00000000,9,1.00000000
17089,17088,0100001011000000,4.00000000,0.00000000,4,4.00000000
17090,17089,0100001011000001,3.00000000,0.00000000,5,3.00000000
17091,17090,0100001011000010,3.00000000,0.00000000,5,3.00000000
17092,17091,0100001011000011,2.00000000,0.00000000,6,2.00000000
17093,17092,0100001011000100,3.00000000,0.00000000,5,3.00000000
17094,17093,0100001011000101,2.00000000,0.00000000,6,2.00000000
17095,17094,0100001011000110,2.00000000,0.00000000,6,2.00000000
17096,17095,0100001011000111,1.00000000,0.00000000,7,1.00000000
17097,17096,0100001011001000,3.00000000,0.00000000,5,3.00000000
17098,17097,0100001011001001,2.00000000,0.00000000,6,2.00000000
17099,17098,0100001011001010,2.00000000,0.00000000,6,2.00000000
17100,17099,0100001011001011,1.00000000,0.00000000,7,1.00000000
17101,17100,0100001011001100,2.00000000,0.00000000,6,2.00000000
17102,17101,0100001011001101,1.00000000,0.00000000,7,1.00000000
17103,17102,0100001011001110,1.00000000,0.00000000,7,1.00000000
17104,17103,0100001011001111,0.00000000,0.00000000,8,0.00000000
17105,17104,0100001011010000,3.00000000,0.00000000,5,3.00000000
17106,17105,0100001011010001,2.00000000,0.00000000,6,2.00000000
17107,17106,0100001011010010,2.00000000,0.00000000,6,2.00000000
17108,17107,0100001011010011,1.00000000,0.00000000,7,1.00000000
17109,17108,0100001011010100,2.00000000,0.00000000,6,2.00000000
17110,17109,0100001011010101,1.00000000,0.00000000,7,1.00000000
17111,17110,0100001011010110,1.00000000,0.00000000,7,1.00000000
17112,17111,0100001011010111,0.00000000,0.00000000,8,0.00000000
17113,17112,0100001011011000,2.00000000,0.00000000,6,2.00000000
17114,17113,0100001011011001,1.00000000,0.00000000,7,1.00000000
17115,17114,0100001011011010,1.00000000,0.00000000,7,1.00000000
17116,17115,0100001011011011,0.00000000,0.00000000,8,0.00000000
17117,17116,0100001011011100,1.00000000,0.00000000,7,1.00000000
17118,17117,0100001011011101,0.00000000,0.00000000,8,0.00000000
17119,17118,0100001011011110,0.00000000,0.00000000,8,0.00000000
17120,17119,0100001011011111,1.00000000,0.00000000,9,1.00000000
17121,17120,0100001011100000,3.00000000,0.00000000,5,3.00000000
17122,17121,0100001011100001,2.00000000,0.00000000,6,2.00000000
17123,17122,0100001011100010,2.00000000,0.00000000,6,2.00000000
17124,17123,0100001011100011,1.00000000,0.00000000,7,1.00000000
17125,17124,0100001011100100,2.00000000,0.00000000,6,2.00000000
17126,17125,0100001011100101,1.00000000,0.00000000,7,1.00000000
17127,17126,0100001011100110,1.00000000,0.00000000,7,1.00000000
17128,17127,0100001011100111,0.00000000,0.00000000,8,0.00000000
17129,17128,0100001011101000,2.00000000,0.00000000,6,2.00000000
17130,17129,0100001011101001,1.00000000,0.00000000,7,1.00000000
17131,17130,0100001011101010,1.00000000,0.00000000,7,1.00000000
17132,17131,0100001011101011,0.00000000,0.00000000,8,0.00000000
17133,17132,0100001011101100,1.00000000,0.00000000,7,1.00000000
17134,17133,0100001011101101,0.00000000,0.00000000,8,0.00000000
17135,17134,0100001011101110,0.00000000,0.00000000,8,0.00000000
17136,17135,0100001011101111,1.00000000,0.00000000,9,1.00000000
17137,17136,0100001011110000,2.00000000,0.00000000,6,2.00000000
17138,17137,0100001011110001,1.00000000,0.00000000,7,1.00000000
17139,17138,0100001011110010,1.00000000,0.00000000,7,1.00000000
17140,17139,0100001011110011,0.00000000,0.00000000,8,0.00000000
17141,17140,0100001011110100,1.00000000,0.00000000,7,1.00000000
17142,17141,0100001011110101,0.00000000,0.00000000,8,0.00000000
17143,17142,0100001011110110,0.00000000,0.00000000,8,0.00000000
17144,17143,0100001011110111,1.00000000,0.00000000,9,1.00000000
17145,17144,0100001011111000,1.00000000,0.00000000,7,1.00000000
17146,17145,0100001011111001,0.00000000,0.00000000,8,0.00000000
17147,17146,0100001011111010,0.00000000,0.00000000,8,0.00000000
17148,17147,0100001011111011,1.00000000,0.00000000,9,1.00000000
17149,17148,0100001011111100,0.00000000,0.00000000,8,0.00000000
17150,17149,0100001011111101,1.00000000,0.00000000,9,1.00000000
17151,17150,0100001011111110,1.00000000,0.00000000,9,1.00000000
17152,17151,0100001011111111,2.00000000,0.00000000,10,2.00000000
17153,17152,0100001100000000,3.00000000,0.00000000,3,3.00000000
17154,17153,0100001100000001,4.00000000,0.00000000,4,4.00000000
17155,17154,0100001100000010,4.00000000,0.00000000,4,4.00000000
17156,17155,0100001100000011,3.00000000,0.00000000,5,3.00000000
17157,17156,0100001100000100,4.00000000,0.00000000,4,4.00000000
17158,17157,0100001100000101,3.00000000,0.00000000,5,3.00000000
17159,17158,0100001100000110,3.00000000,0.00000000,5,3.00000000
17160,17159,0100001100000111,2.00000000,0.00000000,6,2.00000000
17161,17160,0100001100001000,4.00000000,0.00000000,4,4.00000000
17162,17161,0100001100001001,3.00000000,0.00000000,5,3.00000000
17163,17162,0100001100001010,3.00000000,0.00000000,5,3.00000000
17164,17163,0100001100001011,2.00000000,0.00000000,6,2.00000000
17165,17164,0100001100001100,3.00000000,0.00000000,5,3.00000000
17166,17165,0100001100001101,2.00000000,0.00000000,6,2.00000000
17167,17166,0100001100001110,2.00000000,0.00000000,6,2.00000000
17168,17167,0100001100001111,1.00000000,0.00000000,7,1.00000000
17169,17168,0100001100010000,4.00000000,0.00000000,4,4.00000000
17170,17169,0100001100010001,3.00000000,0.00000000,5,3.00000000
17171,17170,0100001100010010,3.00000000,0.00000000,5,3.00000000
17172,17171,0100001100010011,2.00000000,0.00000000,6,2.00000000
17173,17172,0100001100010100,3.00000000,0.00000000,5,3.00000000
17174,17173,0100001100010101,2.00000000,0.00000000,6,2.00000000
17175,17174,0100001100010110,2.00000000,0.00000000,6,2.00000000
17176,17175,0100001100010111,1.00000000,0.00000000,7,1.00000000
17177,17176,0100001100011000,3.00000000,0.00000000,5,3.00000000
17178,17177,0100001100011001,2.00000000,0.00000000,6,2.00000000
17179,17178,0100001100011010,2.00000000,0.00000000,6,2.00000000
17180,17179,0100001100011011,1.00000000,0.00000000,7,1.00000000
17181,17180,0100001100011100,2.00000000,0.00000000,6,2.00000000
17182,17181,0100001100011101,1.00000000,0.00000000,7,1.00000000
17183,17182,0100001100011110,1.00000000,0.00000000,7,1.00000000
17184,17183,0100001100011111,0.00000000,0.00000000,8,0.00000000
17185,17184,0100001100100000,4.00000000,0.00000000,4,4.00000000
17186,17185,0100001100100001,3.00000000,0.00000000,5,3.00000000
17187,17186,0100001100100010,3.00000000,0.00000000,5,3.00000000
17188,17187,0100001100100011,2.00000000,0.00000000,6,2.00000000
17189,17188,0100001100100100,3.00000000,0.00000000,5,3.00000000
17190,17189,0100001100100101,2.00000000,0.00000000,6,2.00000000
17191,17190,0100001100100110,2.00000000,0.00000000,6,2.00000000
17192,17191,0100001100100111,1.00000000,0.00000000,7,1.00000000
17193,17192,0100001100101000,3.00000000,0.00000000,5,3.00000000
17194,17193,0100001100101001,2.00000000,0.00000000,6,2.00000000
17195,17194,0100001100101010,2.00000000,0.00000000,6,2.00000000
17196,17195,0100001100101011,1.00000000,0.00000000,7,1.00000000
17197,17196,0100001100101100,2.00000000,0.00000000,6,2.00000000
17198,17197,0100001100101101,1.00000000,0.00000000,7,1.00000000
17199,17198,0100001100101110,1.00000000,0.00000000,7,1.00000000
17200,17199,0100001100101111,0.00000000,0.00000000,8,0.00000000
17201,17200,0100001100110000,3.00000000,0.00000000,5,3.00000000
17202,17201,0100001100110001,2.00000000,0.00000000,6,2.00000000
17203,17202,0100001100110010,2.00000000,0.00000000,6,2.00000000
17204,17203,0100001100110011,1.00000000,0.00000000,7,1.00000000
17205,17204,0100001100110100,2.00000000,0.00000000,6,2.00000000
17206,17205,0100001100110101,1.00000000,0.00000000,7,1.00000000
17207,17206,0100001100110110,1.00000000,0.00000000,7,1.00000000
17208,17207,0100001100110111,0.00000000,0.00000000,8,0.00000000
17209,17208,0100001100111000,2.00000000,0.00000000,6,2.00000000
17210,17209,0100001100111001,1.00000000,0.00000000,7,1.00000000
17211,17210,0100001100111010,1.00000000,0.00000000,7,1.00000000
17212,17211,0100001100111011,0.00000000,0.00000000,8,0.00000000
17213,17212,0100001100111100,1.00000000,0.00000000,7,1.00000000
17214,17213,0100001100111101,0.00000000,0.00000000,8,0.00000000
17215,17214,0100001100111110,0.00000000,0.00000000,8,0.00000000
17216,17215,0100001100111111,1.00000000,0.00000000,9,1.00000000
17217,17216,0100001101000000,4.00000000,0.00000000,4,4.00000000
17218,17217,0100001101000001,3.00000000,0.00000000,5,3.00000000
17219,17218,0100001101000010,3.00000000,0.00000000,5,3.00000000
17220,17219,0100001101000011,2.00000000,0.00000000,6,2.00000000
17221,17220,0100001101000100,3.00000000,0.00000000,5,3.00000000
17222,17221,0100001101000101,2.00000000,0.00000000,6,2.00000000
17223,17222,0100001101000110,2.00000000,0.00000000,6,2.00000000
17224,17223,0100001101000111,1.00000000,0.00000000,7,1.00000000
17225,17224,0100001101001000,3.00000000,0.00000000,5,3.00000000
17226,17225,0100001101001001,2.00000000,0.00000000,6,2.00000000
17227,17226,0100001101001010,2.00000000,0.00000000,6,2.00000000
17228,17227,0100001101001011,1.00000000,0.00000000,7,1.00000000
17229,17228,0100001101001100,2.00000000,0.00000000,6,2.00000000
17230,17229,0100001101001101,1.00000000,0.00000000,7,1.00000000
17231,17230,0100001101001110,1.00000000,0.00000000,7,1.00000000
17232,17231,0100001101001111,0.00000000,0.00000000,8,0.00000000
17233,17232,0100001101010000,3.00000000,0.00000000,5,3.00000000
17234,17233,0100001101010001,2.00000000,0.00000000,6,2.00000000
17235,17234,0100001101010010,2.00000000,0.00000000,6,2.00000000
17236,17235,0100001101010011,1.00000000,0.00000000,7,1.00000000
17237,17236,0100001101010100,2.00000000,0.00000000,6,2.00000000
17238,17237,0100001101010101,1.00000000,0.00000000,7,1.00000000
17239,17238,0100001101010110,1.00000000,0.00000000,7,1.00000000
17240,17239,0100001101010111,0.00000000,0.00000000,8,0.00000000
17241,17240,0100001101011000,2.00000000,0.00000000,6,2.00000000
17242,17241,0100001101011001,1.00000000,0.00000000,7,1.00000000
17243,17242,0100001101011010,1.00000000,0.00000000,7,1.00000000
17244,17243,0100001101011011,0.00000000,0.00000000,8,0.00000000
17245,17244,0100001101011100,1.00000000,0.00000000,7,1.00000000
17246,17245,0100001101011101,0.00000000,0.00000000,8,0.00000000
17247,17246,0100001101011110,0.00000000,0.00000000,8,0.00000000
17248,17247,0100001101011111,1.00000000,0.00000000,9,1.00000000
17249,17248,0100001101100000,3.00000000,0.00000000,5,3.00000000
17250,17249,0100001101100001,2.00000000,0.00000000,6,2.00000000
17251,17250,0100001101100010,2.00000000,0.00000000,6,2.00000000
17252,17251,0100001101100011,1.00000000,0.00000000,7,1.00000000
17253,17252,0100001101100100,2.00000000,0.00000000,6,2.00000000
17254,17253,0100001101100101,1.00000000,0.00000000,7,1.00000000
17255,17254,0100001101100110,1.00000000,0.00000000,7,1.00000000
17256,17255,0100001101100111,0.00000000,0.00000000,8,0.00000000
17257,17256,0100001101101000,2.00000000,0.00000000,6,2.00000000
17258,17257,0100001101101001,1.00000000,0.00000000,7,1.00000000
17259,17258,0100001101101010,1.00000000,0.00000000,7,1.00000000
17260,17259,0100001101101011,0.00000000,0.00000000,8,0.00000000
17261,17260,0100001101101100,1.00000000,0.00000000,7,1.00000000
17262,17261,0100001101101101,0.00000000,0.00000000,8,0.00000000
17263,17262,0100001101101110,0.00000000,0.00000000,8,0.00000000
17264,17263,0100001101101111,1.00000000,0.00000000,9,1.00000000
17265,17264,0100001101110000,2.00000000,0.00000000,6,2.00000000
17266,17265,0100001101110001,1.00000000,0.00000000,7,1.00000000
17267,17266,0100001101110010,1.00000000,0.00000000,7,1.00000000
17268,17267,0100001101110011,0.00000000,0.00000000,8,0.00000000
17269,17268,0100001101110100,1.00000000,0.00000000,7,1.00000000
17270,17269,0100001101110101,0.00000000,0.00000000,8,0.00000000
17271,17270,0100001101110110,0.00000000,0.00000000,8,0.00000000
17272,17271,0100001101110111,1.00000000,0.00000000,9,1.00000000
17273,17272,0100001101111000,1.00000000,0.00000000,7,1.00000000
17274,17273,0100001101111001,0.00000000,0.00000000,8,0.00000000
17275,17274,0100001101111010,0.00000000,0.00000000,8,0.00000000
17276,17275,0100001101111011,1.00000000,0.00000000,9,1.00000000
17277,17276,0100001101111100,0.00000000,0.00000000,8,0.00000000
17278,17277,0100001101111101,1.00000000,0.00000000,9,1.00000000
17279,17278,0100001101111110,1.00000000,0.00000000,9,1.00000000
17280,17279,0100001101111111,2.00000000,0.00000000,10,2.00000000
17281,17280,0100001110000000,4.00000000,0.00000000,4,4.00000000
17282,17281,0100001110000001,3.00000000,0.00000000,5,3.00000000
17283,17282,0100001110000010,3.00000000,0.00000000,5,3.00000000
17284,17283,0100001110000011,2.00000000,0.00000000,6,2.00000000
17285,17284,0100001110000100,3.00000000,0.00000000,5,3.00000000
17286,17285,0100001110000101,2.00000000,0.00000000,6,2.00000000
17287,17286,0100001110000110,2.00000000,0.00000000,6,2.00000000
17288,17287,0100001110000111,1.00000000,0.00000000,7,1.00000000
17289,17288,0100001110001000,3.00000000,0.00000000,5,3.00000000
17290,17289,0100001110001001,2.00000000,0.00000000,6,2.00000000
17291,17290,0100001110001010,2.00000000,0.00000000,6,2.00000000
17292,17291,0100001110001011,1.00000000,0.00000000,7,1.00000000
17293,17292,0100001110001100,2.00000000,0.00000000,6,2.00000000
17294,17293,0100001110001101,1.00000000,0.00000000,7,1.00000000
17295,17294,0100001110001110,1.00000000,0.00000000,7,1.00000000
17296,17295,0100001110001111,0.00000000,0.00000000,8,0.00000000
17297,17296,0100001110010000,3.00000000,0.00000000,5,3.00000000
17298,17297,0100001110010001,2.00000000,0.00000000,6,2.00000000
17299,17298,0100001110010010,2.00000000,0.00000000,6,2.00000000
17300,17299,0100001110010011,1.00000000,0.00000000,7,1.00000000
17301,17300,0100001110010100,2.00000000,0.00000000,6,2.00000000
17302,17301,0100001110010101,1.00000000,0.00000000,7,1.00000000
17303,17302,0100001110010110,1.00000000,0.00000000,7,1.00000000
17304,17303,0100001110010111,0.00000000,0.00000000,8,0.00000000
17305,17304,0100001110011000,2.00000000,0.00000000,6,2.00000000
17306,17305,0100001110011001,1.00000000,0.00000000,7,1.00000000
17307,17306,0100001110011010,1.00000000,0.00000000,7,1.00000000
17308,17307,0100001110011011,0.00000000,0.00000000,8,0.00000000
17309,17308,0100001110011100,1.00000000,0.00000000,7,1.00000000
17310,17309,0100001110011101,0.00000000,0.00000000,8,0.00000000
17311,17310,0100001110011110,0.00000000,0.00000000,8,0.00000000
17312,17311,0100001110011111,1.00000000,0.00000000,9,1.00000000
17313,17312,0100001110100000,3.00000000,0.00000000,5,3.00000000
17314,17313,0100001110100001,2.00000000,0.00000000,6,2.00000000
17315,17314,0100001110100010,2.00000000,0.00000000,6,2.00000000
17316,17315,0100001110100011,1.00000000,0.00000000,7,1.00000000
17317,17316,0100001110100100,2.00000000,0.00000000,6,2.00000000
17318,17317,0100001110100101,1.00000000,0.00000000,7,1.00000000
17319,17318,0100001110100110,1.00000000,0.00000000,7,1.00000000
17320,17319,0100001110100111,0.00000000,0.00000000,8,0.00000000
17321,17320,0100001110101000,2.00000000,0.00000000,6,2.00000000
17322,17321,0100001110101001,1.00000000,0.00000000,7,1.00000000
17323,17322,0100001110101010,1.00000000,0.00000000,7,1.00000000
17324,17323,0100001110101011,0.00000000,0.00000000,8,0.00000000
17325,17324,0100001110101100,1.00000000,0.00000000,7,1.00000000
17326,17325,0100001110101101,0.00000000,0.00000000,8,0.00000000
17327,17326,0100001110101110,0.00000000,0.00000000,8,0.00000000
17328,17327,0100001110101111,1.00000000,0.00000000,9,1.00000000
17329,17328,0100001110110000,2.00000000,0.00000000,6,2.00000000
17330,17329,0100001110110001,1.00000000,0.00000000,7,1.00000000
17331,17330,0100001110110010,1.00000000,0.00000000,7,1.00000000
17332,17331,0100001110110011,0.00000000,0.00000000,8,0.00000000
17333,17332,0100001110110100,1.00000000,0.00000000,7,1.00000000
17334,17333,0100001110110101,0.00000000,0.00000000,8,0.00000000
17335,17334,0100001110110110,0.00000000,0.00000000,8,0.00000000
17336,17335,0100001110110111,1.00000000,0.00000000,9,1.00000000
17337,17336,0100001110111000,1.00000000,0.00000000,7,1.00000000
17338,17337,0100001110111001,0.00000000,0.00000000,8,0.00000000
17339,17338,0100001110111010,0.00000000,0.00000000,8,0.00000000
17340,17339,0100001110111011,1.00000000,0.00000000,9,1.00000000
17341,17340,0100001110111100,0.00000000,0.00000000,8,0.00000000
17342,17341,0100001110111101,1.00000000,0.00000000,9,1.00000000
17343,17342,0100001110111110,1.00000000,0.00000000,9,1.00000000
17344,17343,0100001110111111,2.00000000,0.00000000,10,2.00000000
17345,17344,0100001111000000,3.00000000,0.00000000,5,3.00000000
17346,17345,0100001111000001,2.00000000,0.00000000,6,2.00000000
17347,17346,0100001111000010,2.00000000,0.00000000,6,2.00000000
17348,17347,0100001111000011,1.00000000,0.00000000,7,1.00000000
17349,17348,0100001111000100,2.00000000,0.00000000,6,2.00000000
17350,17349,0100001111000101,1.00000000,0.00000000,7,1.00000000
17351,17350,0100001111000110,1.00000000,0.00000000,7,1.00000000
17352,17351,0100001111000111,0.00000000,0.00000000,8,0.00000000
17353,17352,0100001111001000,2.00000000,0.00000000,6,2.00000000
17354,17353,0100001111001001,1.00000000,0.00000000,7,1.00000000
17355,17354,0100001111001010,1.00000000,0.00000000,7,1.00000000
17356,17355,0100001111001011,0.00000000,0.00000000,8,0.00000000
17357,17356,0100001111001100,1.00000000,0.00000000,7,1.00000000
17358,17357,0100001111001101,0.00000000,0.00000000,8,0.00000000
